voiceID,meanF0_Hz,stdevF0_Hz,HNR
Andre,312.53860116291855,32.64685466890159,7.83583028048515
Andre,297.5815092225164,36.21697766323603,8.40577188470523
Andre,319.4917971838199,36.56841559809195,7.488393081412698
Andre,293.53601891221774,38.75250164385571,7.374842914437523
Andre,324.8857108902489,43.94394580736497,7.487955561746164
Andre,308.4174692957823,43.179642593077276,8.431511737110936
Andre,292.5117675052214,36.81499005064879,8.623909312848992
Andre,295.0369894271525,42.9170506356982,8.202326845801737
Andre,288.28751757743606,56.21378127765152,7.001285532435726
Andre,306.001997505526,47.8623152188899,6.8363195387938855
Andre,308.9703169888386,48.44949732101427,7.3640636127323615
Andre,295.3248629022753,45.18745654748999,7.358147558355926
Andre,296.4956682933867,30.77888730444597,7.331247800286811
Andre,290.4318195543248,37.924974276701434,7.582400908937161
Andre,304.583376361439,44.2848061633869,8.466667056683942
Andre,301.1903774156295,38.75126044508403,8.199472580685361
Andre,307.1221250603428,47.056718694105236,6.938524656365526
Andre,288.07247334717897,42.56741992898771,6.538398114063213
Andre,302.1110317620453,35.09970418876874,6.466784995480824
Andre,299.6818870862657,36.7047848561805,7.269678628953948
Andre,296.9801807779056,40.960530698438774,7.297459334591084
Andre,308.73252267697796,50.33661229118666,8.021778729573354
Andre,299.95824114213434,44.785370498958905,6.978927210241117
Andre,302.1512381446402,41.35765704042684,6.272289933298378
Andre,310.8586316410419,44.882670528635764,8.124288552298227
Andre,322.111403976023,51.29936991094289,7.305916755075322
Andre,303.31792959549296,43.3667165500937,7.443796423848246
Andre,305.8202728564608,40.37248306612792,7.54547235824833
Andre,306.7825666431409,46.54227857217469,7.173502941576464
Andre,310.52505346735705,45.371217218707315,7.6383946573231984
Andre,313.8102329511219,37.99898336643238,8.521000962576911
Andre,304.3216582392674,45.27518484624364,7.446487384628435
Andre,287.50968985847254,67.36652583680551,7.9878534279019995
Andre,308.6299989494914,43.68323947994676,7.198089920801733
Andre,317.2094258020439,51.131373848732714,8.054428208601768
Andre,303.1007522798716,37.647143303693994,8.243937177824476
Andre,310.97302049753245,45.99929306623494,7.723717020669
Andre,310.59817269920416,42.19374885757664,7.683056702240576
Andre,314.86029084360604,44.32236497221932,7.205182593922665
Andre,309.83456711267655,42.16862072756788,6.9812670422630205
Andre,312.767970930506,46.517708073641145,6.452406903730372
Andre,309.31146789349935,36.95906440895565,7.88702907408796
Andre,313.9282259187829,37.37683267530663,7.24157942815411
Andre,307.28058830927637,35.36180001670076,7.948020746671133
Andre,312.48122919704156,37.73359874518034,7.145491901526286
Andre,312.847203305895,38.589145150116856,7.392109417239058
Andre,313.38841189373136,35.55960903418193,6.960544006182983
Andre,311.82769215579214,39.759406383633184,7.52436736598472
Andre,313.0162163362181,39.98336390699911,7.545407991827989
Andre,312.7077790471802,41.15430593332587,7.774002601524945
Andre,299.8666757120632,42.30504433493593,6.856065176326135
Andre,308.48372665865185,34.69495248637517,7.587168025514438
Andre,305.44650165632595,37.05638417266908,8.109543787861805
Andre,333.40445645074203,44.38961154196985,8.522234549336712
Andre,314.9129041729744,37.765555112318005,8.165511994355372
Andre,307.6244069777316,40.23993453897881,8.02260351706953
Andre,314.8171483290468,35.3893626259518,9.058877720983915
Andre,332.75194225606833,38.88924289722445,8.762450949032226
Andre,304.2324871517111,35.47232386259534,8.672296605237877
Andre,318.2630387597634,43.27844809424278,8.255825251378342
Andre,317.08729394909204,42.73583735621708,8.079749295859312
Andre,309.21361425193993,36.47715016314749,8.11609362630424
Andre,308.02878161196145,34.11646614712019,7.795005361569038
Andre,301.12206226514263,32.32845022337079,8.46408403647684
Andre,302.7539170675316,35.611281916036866,8.053767980520316
Andre,312.9113695831614,36.1072099733334,8.287591045131613
Andre,310.24245695003924,39.24226607778065,7.476857480629832
Andre,295.18190098035194,34.26355213063199,7.5429398448410465
Andre,293.7962662227104,41.49856022170075,8.41674834158388
Andre,301.4799436110118,35.89862728710507,6.564689244038791
Andre,294.16613106323854,31.99656066228589,7.876315022224878
Andre,302.3010042980819,39.08329789921141,8.535939681057714
Andre,304.1021440944881,31.82086022573226,8.70117988666478
Andre,310.19970851197394,43.234649120439386,7.259475656383539
Andre,296.7393694467126,32.386732124002606,7.653403061926127
Andre,295.49900492956857,41.75448425864741,7.490095277057873
Andre,302.5952181076362,32.55386675477497,7.657957191815128
Andre,286.5548099215611,37.280218101056356,7.727119159953173
Andre,299.5978017864734,34.56510197665641,7.895734129740978
Andre,302.926348178788,44.16488841344753,7.271666153035597
Andre,295.4981599066291,35.40349735127634,7.985629274863368
Andre,305.8164824662134,45.555776983794054,6.824212854799825
Andre,326.3382776324457,51.5105199004033,8.669665673440035
Andre,309.66259149932773,46.96226376564397,7.0336484251586615
Andre,321.889142781562,52.36427403235502,7.203125790183063
Andre,327.8462585546431,47.755762238966845,9.211253080096183
Andre,301.42030281133157,44.193959392347715,5.892776606961894
Andre,313.6549269607469,45.125541095210316,8.171938913756223
Andre,322.66258617195564,46.9591695571806,8.340853052183919
Andre,314.7360790996098,42.864064823070606,7.449877130517947
Andre,314.9464289794014,39.67417945429702,8.001200359906633
Andre,315.4237782359849,42.18233473556037,8.264965030260068
Andre,315.01673196029765,48.049357660159565,6.786114599464343
Andre,305.6749406473243,42.49371335853914,5.433782039360486
Andre,303.36666865120077,44.27079882492917,7.875517024781291
Andre,311.3159768532864,34.06654478800303,7.674982801077038
Andre,320.02737033663266,43.267870657262876,7.970504034057396
Andre,293.5837295895911,35.92042580470609,8.36205707247131
Andre,302.3917411111693,37.930173275152576,6.943244499484101
Andre,302.63292571675794,37.62963818194777,6.972515911089986
Andre,301.6475111419992,39.56333913653711,7.559199472070007
Andre,298.4694512261669,34.53774427789763,8.527626707462115
Andre,301.7344755204448,28.505857875201606,8.237460413152666
Andre,303.17414568401574,34.10771007281562,9.145552265470817
Andre,302.31070336507116,39.271433402054406,7.962396807098544
Andre,297.7273299203124,34.92218742980827,7.743417997331073
Andre,300.2387515801083,39.81906755735728,8.029352387212258
Andre,304.1078959680257,40.23568214829484,7.370840513700022
Andre,302.01390787624996,37.280011969724896,7.88732640000647
Andre,295.1271739916,35.242026019946884,7.891660963369485
Andre,299.29747880163967,36.23095482495127,7.9551168667278755
Andre,300.83130295845,38.302658030781366,7.324885854071792
Andre,301.76439909045945,42.829654934617196,7.434869385734125
Andre,310.0862049312748,30.040612238848794,9.068884147741576
Andre,315.31855755981206,38.18368094681182,8.427478187750069
Andre,304.3344946992872,44.05148995158679,7.186897000492065
Andre,308.9392343068589,36.54885802935736,7.445576709532364
Andre,315.2795552048825,39.594568708106955,8.380424930455709
Andre,307.202729195863,49.96432352289733,7.324003575485696
Andre,316.1026439607833,40.677150561123966,8.057516999952844
Andre,323.77095157659153,46.62547696352506,7.50198276463691
Andre,310.82089719328815,37.334665989457676,7.487307987544694
Andre,311.02825465290164,52.70400598638299,7.578480710567422
Andre,304.68432097701987,42.303582227146336,7.2659231646912925
Andre,299.0178012955802,47.23363686755309,6.7551925644656174
Andre,328.3487365459968,54.434458991194624,6.2095915592233135
Andre,315.52586050756685,41.18983253505389,8.836619826022831
Andre,330.53395193052893,49.94488252466887,9.769830068446304
Andre,315.89399045958976,54.24191014862725,6.813428912856624
Andre,325.1707068651182,55.115778736578044,6.844412587407841
Andre,325.81427232286495,51.85710849840305,10.00882385170001
Andre,318.4117162551174,59.82568315837996,8.095269084388375
Andre,324.7189859702851,60.426927560553395,9.461524638744086
Andre,331.2890801843117,58.2988393406819,8.828041535147603
Andre,313.5012203352718,55.2149211691837,8.001717428338212
Andre,320.60351643825163,50.32304373785501,8.25355707119413
Andre,319.4756132276589,49.27345594531884,8.02505980202801
Andre,304.9803190308467,47.481193178368045,7.40226764718086
Andre,314.2354906974563,50.63746986809269,7.65499844611264
Andre,319.6526216339594,48.61639457543533,8.096283595063394
Andre,331.8482703568283,55.79108185309384,7.1496298828751605
Andre,363.2625604645103,64.80095631067451,7.627779651815345
Andre,328.79844553850677,50.37116161657445,7.725644735767669
Andre,326.02818102890075,51.26059705496478,8.697271148747765
Andre,330.84603130284074,52.04754599730856,8.120889947696952
Andre,343.5776603048188,64.83708456989149,9.582187140577803
Andre,346.7723327945387,50.411607983041776,10.15531623505611
Andre,341.9340986811909,66.23727362219329,8.255865837538051
Andre,335.0799512316796,52.16001760726556,8.03935686344103
Andre,343.54930612555194,65.52842596594138,7.792092816878581
Andre,346.71504817974466,63.685893590093194,8.69649518993115
Andre,336.68794181167215,49.982705204500036,8.118947678294296
Andre,352.2260320195838,76.21145929005739,7.386000499631312
Andre,344.9101495586179,49.59986836248769,9.796838415920732
Andre,343.430865926417,52.51942337514552,9.865907105026727
Marcelo,332.8031539573449,63.16323086143621,8.238251057721044
Marcelo,363.95865487549275,12.420808556469952,12.173890442052523
Marcelo,358.9331677035761,28.355306148343608,8.812264232301377
Marcelo,361.83412172931645,37.09948038669816,7.538479128260168
Marcelo,345.48272493916625,82.66346592109218,11.24080867237581
Marcelo,352.1559137030409,62.02872043498813,8.835807463403262
Marcelo,365.0368104875741,26.64280893390547,8.581352871196193
Marcelo,369.0481804129517,49.537210353761374,11.98194542930611
Marcelo,354.0953503978534,64.54951133217948,8.586361013251016
Marcelo,364.03971422091996,10.881451205666837,11.533449920272615
Marcelo,367.7175975333512,16.300874678501344,10.754456401725573
Marcelo,359.0901139061052,20.358968680931625,11.288791922911322
Marcelo,351.6838798901529,42.317344762701694,8.749806932151962
Marcelo,355.6541910542925,5.569085338788928,14.72096961257737
Marcelo,360.5363519913584,20.760526540206307,9.376528954764105
Marcelo,359.359716336776,16.754775095170647,12.766163037327713
Marcelo,351.16417675639764,35.77754563876678,10.186943655659654
Marcelo,349.50968617827374,21.172269624826175,11.547428299554863
Marcelo,355.00503033661005,17.74824210709059,12.790870150442819
Marcelo,360.26220719908457,17.35834051591001,12.63262853251296
Marcelo,351.41179828381865,44.14067755673539,10.403154031407546
Marcelo,359.77414430808153,15.333977985359692,12.465951824659701
Marcelo,366.693945834482,24.11943381154045,11.17427898546044
Marcelo,374.48230387706207,20.420249070972254,10.430605477040347
Marcelo,364.09919079093066,30.416471296486517,9.164914030444809
Marcelo,355.89155472668864,21.394309594018058,12.899135530887047
Marcelo,356.8881394901588,20.022564931618973,11.42550137970354
Marcelo,363.0709892958946,20.858619059261397,12.917142785030212
Marcelo,367.9175845598788,22.100181310357573,11.28263868696699
Marcelo,348.8432044716697,29.93499177796361,10.063409306579674
Marcelo,354.34708252989424,26.548750954138843,10.088833302144979
Marcelo,349.021866226958,20.35223890516015,12.880008822901756
Marcelo,352.7119253195832,25.913115745492473,9.4283696759809
Marcelo,347.8689604729911,13.24244509931325,11.537701589242717
Marcelo,355.83202445367743,28.775591727567505,11.077751284641753
Marcelo,338.8602798478302,19.969724363782543,11.649730346463889
Marcelo,359.06558030038565,22.441408252853947,11.734505439066153
Marcelo,343.8058127745046,15.04399136328696,12.926114233775674
Marcelo,340.97879789994096,14.590829606180847,11.29591484110637
Marcelo,346.5549874676378,14.255775083187768,11.103937627103408
Marcelo,352.61164652263915,22.760506920920957,11.684560454926448
Marcelo,353.2362984242197,23.43544034944797,11.144205552987673
Marcelo,356.08700971281036,16.83983815457415,10.926297351117736
Marcelo,348.20446544259926,22.554064249908045,10.527857087735168
Marcelo,371.27380365582275,23.37379868862507,11.783934840991511
Marcelo,369.3850894479269,26.634356681680394,11.861883042416048
Marcelo,373.55814936753274,31.156208879579413,11.018787998784452
Marcelo,356.42653005543866,16.04567455447838,13.368450170906224
Marcelo,371.3902294081931,27.67769387444199,12.222108869389206
Marcelo,361.2924478038037,26.279391656452194,9.828314278061606
Marcelo,364.2184540172893,24.062080958713302,10.724393724584509
Marcelo,363.7329041106418,15.967003946643102,12.240202553532738
Marcelo,366.5809447813182,25.538768140654238,11.548433671121408
Marcelo,365.63313910946084,44.48927286892886,11.799303964396234
Marcelo,387.0797494134849,37.284073409343584,11.601814980422196
Marcelo,367.4772232014335,23.311747595477073,11.560351949916056
Marcelo,369.4704081688865,33.0340346451729,11.478880379975195
Marcelo,370.21311645330303,27.71959790780796,11.454720925574467
Marcelo,379.81192532961813,26.620075526369597,13.271804223836353
Marcelo,376.04981693822145,29.71551245258428,12.528799255316462
Marcelo,357.42961106912793,22.416923386926783,11.88419118545181
Marcelo,362.16416549798384,17.96785602913922,12.449265034323183
Marcelo,364.046883418705,27.102718091718884,10.532477144724297
Marcelo,364.0718476835516,17.37408494425084,12.93685175176099
Marcelo,367.7561355233464,29.59920909065322,11.724021537889092
Marcelo,367.5102114959684,21.307091179518103,12.61636920992223
Marcelo,368.1321707359883,29.1204832024281,12.289347294683797
Marcelo,360.33749288535205,26.609670330938517,11.082756826592606
Marcelo,366.6050725271884,15.890508627273357,12.008228978960782
Marcelo,373.1574985367425,23.566565967651837,10.889221189701496
Marcelo,369.6701576300492,19.72371341142159,12.069962498502145
Marcelo,375.3958917715197,39.21461207590411,12.519971261265544
Marcelo,362.8702086042872,27.94282120607882,12.071107535151297
Marcelo,362.3428775019675,19.334093106369636,12.237686062668326
Marcelo,357.28179255080096,25.74054146922174,11.153707920197805
Marcelo,334.81537039766675,18.02480074892624,13.291333479719265
Marcelo,284.2007159494765,101.71154161884823,10.837970162576285
Marcelo,346.0397188086796,20.297580073301514,11.343941466353181
Marcelo,352.10740270976714,24.551880094233393,10.539637688242282
Marcelo,338.8618547199986,15.16086779407604,12.815208238327353
Marcelo,359.3708525692553,21.35465512210212,11.658749426935916
Marcelo,371.66526687755504,23.416110134620855,10.103767666362646
Marcelo,367.02814048942116,25.937995844759424,10.561169460385528
Marcelo,343.6709885465667,21.349303494598203,11.765246462981137
Marcelo,338.167044156952,19.724607046484053,12.45465808962076
Marcelo,336.2235193030897,21.019472116527698,11.57343451745716
Marcelo,342.2160416384214,18.229102769628646,11.995149734298574
Marcelo,339.29455918763455,19.171579030582915,12.692048482808042
Marcelo,349.84775395645283,26.9044206012506,10.297305598473802
Marcelo,358.44671906681975,31.737749843664393,10.64616632577221
Marcelo,349.9499777895156,23.639853292093136,12.016807968196124
Marcelo,338.4579608661365,26.86190326520753,11.391943699749978
Marcelo,354.4485649627809,39.07434694743997,9.666882442962505
Marcelo,345.98193757161715,22.628015553056528,12.89599735852145
Marcelo,362.28311676358487,34.665336300850925,10.627769584351002
Marcelo,311.0315097373226,98.10848622109062,11.265409196499183
Marcelo,357.6020975554013,41.70400485260891,9.908748226343869
Marcelo,345.2152626971751,25.782747472160295,11.231540200499271
Marcelo,354.0327951423945,35.41856001515323,11.054422209324
Marcelo,326.03403347580445,88.92648718944322,10.170566892663327
Marcelo,358.72484451319895,41.52169514248441,11.072960691311378
Marcelo,366.80183390485473,37.4418603983263,10.667097060348656
Marcelo,361.50358472558327,35.83719282868887,10.919010364590468
Marcelo,351.96279762897296,30.310643569441787,11.221598309203467
Marcelo,332.7701812484295,33.886724301501275,11.122243426926094
Marcelo,339.6885045270957,31.53817708193371,12.24530964623716
Marcelo,323.1284387847126,22.0827592683485,10.173580716089182
Marcelo,321.0290042653946,22.76414640781288,10.880347670314748
Marcelo,301.15381396045,53.014809690578225,10.508421498743726
Marcelo,343.35017153671856,32.64694754296227,10.585459747173918
Marcelo,344.50676158916275,40.43784418017329,10.73072668605886
Marcelo,348.50183336873255,44.47878124571177,12.415896109312364
Marcelo,320.7907596072626,18.588089855425213,11.511022133422705
Marcelo,345.93344592774577,44.431016211621575,11.136100449033473
Marcelo,330.25502877193435,23.65476211528028,10.015728756081224
Marcelo,330.9976519177302,30.374859016726983,11.683756228373728
Marcelo,322.5438346403637,15.905798073127164,12.952128391024068
Marcelo,350.7357335360257,37.07897523310414,11.091426319359805
Marcelo,330.9705891981387,26.52040025889439,10.258979459939216
Marcelo,344.1111875653178,32.016714685544635,11.377813758189454
Marcelo,340.93180045301534,31.924437022496235,10.727664756382461
Marcelo,346.5241624729441,43.30328678028792,10.728312146260455
Marcelo,337.6759965910739,23.39500683062734,10.600651587088086
Marcelo,337.3825585527819,19.913110268250453,11.43935715699848
Marcelo,359.2807089117405,39.95987313362595,10.348510878128995
Marcelo,350.04835349179785,33.1684091727821,11.096026620696636
Marcelo,339.12743879715816,24.819632914923243,11.206628239891284
Marcelo,350.71095671915265,32.51232004026916,11.128702099872626
Marcelo,351.15261689067313,33.12960190502524,9.948354370062935
Marcelo,344.41220620359286,35.629470040104835,10.090331982276354
Marcelo,340.1656205747783,20.218027131499642,11.6875880099407
Marcelo,346.2152381191021,47.21648098146309,10.124907990595938
Marcelo,325.07405288179535,53.50990462555108,11.640267657062862
Marcelo,335.8305681910197,28.722958166016248,11.471106778983906
Marcelo,361.9197169512394,34.05788817411877,10.900308400708289
Marcelo,344.0776596582063,37.646304105593494,10.504465943806949
Marcelo,342.08265804426173,31.75176869185406,11.645900145865317
Marcelo,343.1269830045426,37.49604229570564,11.734945579508949
Marcelo,358.903116915357,29.96449226968113,10.191456883195467
Marcelo,356.3912851211247,39.264140771480456,9.16246466170859
Marcelo,343.64059285217496,31.045519373530134,10.172281738612917
Marcelo,342.3407708435014,30.58705181939896,10.377185128960773
Marcelo,337.68893889627554,36.1194037669838,10.880317221373799
Marcelo,345.4790584180175,35.344839354486936,9.58585872054258
Marcelo,336.81575983242345,26.82083831460631,10.833935518171467
Marcelo,338.5699518746254,29.05170798753251,10.255226379940751
Marcelo,345.34214654675566,44.72710128111936,8.31357157992834
Marcelo,344.4336439063142,30.971263217092584,11.409798809719758
Marcelo,353.81102189818483,32.55972094865487,9.80859898558892
Marcelo,374.64302930253916,50.829734325027495,9.779296214069175
Marcelo,350.67401298305043,28.167233763809193,9.760802640871331
Marcelo,364.89264306385576,38.13170682392578,10.756934423596261
Marcelo,360.65024764909435,34.18237867697454,9.578660680565344
Marcelo,348.8965849492479,37.63314238320071,8.613962916508273
Marcelo,352.38159007423053,56.210688981776144,11.693865629353006
Marcelo,355.22093278249787,35.29144646845217,11.402430120857778
Marcelo,358.59868643564783,30.059814111073855,10.519243896520573
Marcelo,344.1382473842668,24.895816379280024,9.68767545468709
Marcelo,353.4897156489009,25.28773269268895,12.849280177015153
Marcelo,355.045502735356,27.72146981595154,10.392846660623372
Marcelo,365.29553612526104,46.84243415740795,11.236812177006938
Marcelo,300.4379541519105,98.76911119422763,9.318700394897952
Marcelo,346.72030882865437,31.128814758676075,11.494252920252356
Marcelo,360.4382057594349,58.868671121844315,11.287086865636027
Marcelo,354.13088098921094,57.108461018028365,10.180641755468228
Marcelo,343.14708402745293,23.578725346930046,10.636687032468464
Marcelo,349.6767812632904,27.555771568681035,11.765201695224462
Marcelo,371.99706899168467,48.75296013854803,9.08914870704298
Marcelo,349.9218908810146,33.98644322286484,11.18197611156584
Marcelo,356.60844891891054,32.440866331241956,11.64850726580809
Marcelo,355.60437728876377,27.26949659005717,11.42830803775818
Marcelo,351.60229961860864,33.48957051247004,11.188158527616102
Marcelo,353.93595903022634,29.71128766925922,12.05751948592308
Marcelo,344.00423803409274,59.84731449740836,12.411269706021113
Marcelo,344.0082077064324,31.371358421470966,12.32138142489183
Marcelo,357.31878279389105,38.40720918419759,13.08316341376049
Marcelo,350.92846176374076,41.64023763750543,11.275476353532493
Marcelo,347.303391356365,32.69873594672578,10.58023505846197
Marcelo,359.57399986700045,45.183806209462105,11.261397674736365
Marcelo,349.17393743785175,53.120138577387195,12.008920325659071
Marcelo,350.2756483085719,36.94126740892008,12.901832234133515
Marcelo,366.020148349499,36.017293104307626,10.787802190170323
Marcelo,348.8608677683696,41.08477879890662,9.562798298885909
Marcelo,336.62000050752476,30.56258426795162,10.271916180802455
Marcelo,347.91641067666984,40.8967089022567,12.178863257949033
Marcelo,344.7341007018393,35.25345922103877,13.767465133817984
Marcelo,347.51020976984097,37.75815699867752,12.018008198256638
Marcelo,332.87252980707996,21.317677733041567,11.198612404404885
Marcelo,333.4761120019416,27.31030693915268,10.905247387404971
Marcelo,347.8698178451609,35.734101311076145,11.958084152814354
Marcelo,357.47007844878124,41.83479007820211,11.45943004168155
Marcelo,335.3186607338362,30.87287695825034,11.793312665603388
Marcelo,376.9515402441205,50.75322750170861,10.3190400494014
Marcelo,347.65746568557853,35.14717651817796,11.011335664296622
Marcelo,341.437533356835,29.93703700802397,10.20292354792476
Marcelo,349.4243693980839,30.844316546197486,12.991238804139858
Marcelo,350.88839430319223,31.45973476037465,12.310283146442963
Marcelo,355.6256610478626,42.51690239478308,10.659622560972982
Marcelo,355.6001535730271,35.11251098348054,11.475664072873098
Marcelo,358.2652484203872,41.483173940022894,11.622065386084879
Marcelo,319.68652792731353,89.71423971062835,11.387590414053712
Marcelo,351.13635021652493,30.76730539691018,13.29100046893943
Marcelo,353.979904562651,39.20220334683401,11.847801971870952
Marcelo,348.794585959647,32.65634436183808,11.28111614752217
Marcelo,348.6247470735165,29.55781618869783,11.910068141620272
Marcelo,355.4172962237812,29.74351765387333,11.113460714824358
Marcelo,352.99621521392396,40.54189559925219,11.77591845918934
Marcelo,363.76546089173405,39.79087950033863,12.266744336351893
Marcelo,349.42282750778054,43.911052806790714,10.971810463453656
Marcelo,348.45554760192977,40.05761129531549,10.591612759343612
Marcelo,345.9570815551761,31.74499063761308,10.42009651879607
Marcelo,338.05701668040035,23.827106680257575,11.392977081740426
Marcelo,344.9424230405805,38.74382881840758,10.456247431611159
Marcelo,331.717472731726,22.528457045813006,10.283363825681551
